timestamp,Value (percentage (%)),container_id,container_name,instance
15:16:07.118,0.040076,270a91d490bf56b4db345aedf5a0d2a015fffd3c6e7b85bd1d607d671ad169ad,nxf-8HEIDLPLcFSgNV2onUEea8wK,130.149.248.105:9091
15:16:07.618,0.040076,270a91d490bf56b4db345aedf5a0d2a015fffd3c6e7b85bd1d607d671ad169ad,nxf-8HEIDLPLcFSgNV2onUEea8wK,130.149.248.105:9091
15:16:08.118,0.040076,270a91d490bf56b4db345aedf5a0d2a015fffd3c6e7b85bd1d607d671ad169ad,nxf-8HEIDLPLcFSgNV2onUEea8wK,130.149.248.105:9091
15:16:08.618,0.040076,270a91d490bf56b4db345aedf5a0d2a015fffd3c6e7b85bd1d607d671ad169ad,nxf-8HEIDLPLcFSgNV2onUEea8wK,130.149.248.105:9091
15:16:09.118,0.040076,270a91d490bf56b4db345aedf5a0d2a015fffd3c6e7b85bd1d607d671ad169ad,nxf-8HEIDLPLcFSgNV2onUEea8wK,130.149.248.105:9091
15:16:09.618,0.040076,270a91d490bf56b4db345aedf5a0d2a015fffd3c6e7b85bd1d607d671ad169ad,nxf-8HEIDLPLcFSgNV2onUEea8wK,130.149.248.105:9091
15:16:10.118,0.040076,270a91d490bf56b4db345aedf5a0d2a015fffd3c6e7b85bd1d607d671ad169ad,nxf-8HEIDLPLcFSgNV2onUEea8wK,130.149.248.105:9091
15:16:10.618,0.040076,270a91d490bf56b4db345aedf5a0d2a015fffd3c6e7b85bd1d607d671ad169ad,nxf-8HEIDLPLcFSgNV2onUEea8wK,130.149.248.105:9091
15:16:11.118,0.040076,270a91d490bf56b4db345aedf5a0d2a015fffd3c6e7b85bd1d607d671ad169ad,nxf-8HEIDLPLcFSgNV2onUEea8wK,130.149.248.105:9091
15:16:11.618,0.040076,270a91d490bf56b4db345aedf5a0d2a015fffd3c6e7b85bd1d607d671ad169ad,nxf-8HEIDLPLcFSgNV2onUEea8wK,130.149.248.105:9091
15:16:12.118,0.040076,270a91d490bf56b4db345aedf5a0d2a015fffd3c6e7b85bd1d607d671ad169ad,nxf-8HEIDLPLcFSgNV2onUEea8wK,130.149.248.105:9091
15:16:12.618,0.040076,270a91d490bf56b4db345aedf5a0d2a015fffd3c6e7b85bd1d607d671ad169ad,nxf-8HEIDLPLcFSgNV2onUEea8wK,130.149.248.105:9091
15:16:13.118,0.040076,270a91d490bf56b4db345aedf5a0d2a015fffd3c6e7b85bd1d607d671ad169ad,nxf-8HEIDLPLcFSgNV2onUEea8wK,130.149.248.105:9091
15:16:13.618,0.040076,270a91d490bf56b4db345aedf5a0d2a015fffd3c6e7b85bd1d607d671ad169ad,nxf-8HEIDLPLcFSgNV2onUEea8wK,130.149.248.105:9091
15:16:14.118,0.040076,270a91d490bf56b4db345aedf5a0d2a015fffd3c6e7b85bd1d607d671ad169ad,nxf-8HEIDLPLcFSgNV2onUEea8wK,130.149.248.105:9091
15:16:14.618,0.040076,270a91d490bf56b4db345aedf5a0d2a015fffd3c6e7b85bd1d607d671ad169ad,nxf-8HEIDLPLcFSgNV2onUEea8wK,130.149.248.105:9091
15:16:15.118,0.040076,270a91d490bf56b4db345aedf5a0d2a015fffd3c6e7b85bd1d607d671ad169ad,nxf-8HEIDLPLcFSgNV2onUEea8wK,130.149.248.105:9091
15:16:15.618,0.040076,270a91d490bf56b4db345aedf5a0d2a015fffd3c6e7b85bd1d607d671ad169ad,nxf-8HEIDLPLcFSgNV2onUEea8wK,130.149.248.105:9091
15:16:16.118,0.040076,270a91d490bf56b4db345aedf5a0d2a015fffd3c6e7b85bd1d607d671ad169ad,nxf-8HEIDLPLcFSgNV2onUEea8wK,130.149.248.105:9091
15:16:16.618,0.040076,270a91d490bf56b4db345aedf5a0d2a015fffd3c6e7b85bd1d607d671ad169ad,nxf-8HEIDLPLcFSgNV2onUEea8wK,130.149.248.105:9091
15:16:17.118,0.040076,270a91d490bf56b4db345aedf5a0d2a015fffd3c6e7b85bd1d607d671ad169ad,nxf-8HEIDLPLcFSgNV2onUEea8wK,130.149.248.105:9091
15:16:17.618,0.040076,270a91d490bf56b4db345aedf5a0d2a015fffd3c6e7b85bd1d607d671ad169ad,nxf-8HEIDLPLcFSgNV2onUEea8wK,130.149.248.105:9091
15:15:36.602,0.042694,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:37.102,0.042694,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:37.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:38.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:38.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:39.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:39.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:40.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:40.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:41.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:41.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:42.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:42.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:43.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:43.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:44.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:44.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:45.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:45.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:46.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:46.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:47.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:47.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:48.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:48.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:49.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:49.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:50.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:50.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:51.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:51.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:52.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:52.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:53.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:53.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:54.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:54.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:55.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:55.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:56.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:56.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:57.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:57.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:58.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:58.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:59.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:59.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:00.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:00.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:01.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:01.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:02.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:02.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:03.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:03.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:04.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:04.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:05.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:05.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:06.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:06.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:07.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:07.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:08.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:08.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:09.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:09.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:10.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:10.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:11.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:11.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:12.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:12.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:13.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:13.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:14.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:14.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:15.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:15.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:16.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:16.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:17.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:17.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:18.102,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:16:18.602,0.073506,e3f9fa69e3d854738bdd636d027184a9c9f3fb3e5d8c3eece6c4f22e6de4debe,nxf-0X0tQJagkeWOAir2jS124FfK,130.149.248.105:9091
15:15:40.607,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:41.107,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:41.607,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:42.107,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:42.607,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:43.107,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:43.607,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:44.107,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:44.607,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:45.107,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:45.607,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:46.107,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:46.607,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:47.107,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:47.607,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:48.107,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:48.607,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:49.107,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:49.607,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:50.107,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:50.607,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:51.107,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:51.607,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:52.107,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:52.607,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:53.107,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:53.607,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:54.107,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:54.607,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:55.107,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:55.607,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:56.107,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:56.607,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:57.107,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:57.607,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:58.107,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:58.607,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
15:15:59.107,0.192033,f85b17c1b929b7c1f766f5812aca3653a3928376fe54bf61576efa84fdea75f2,nxf-TrD9qyudd3YDIKNfgNkKpu9H,130.149.248.105:9091
